586.272	0.00106679922614	0.000348445352517	0.00541256791581	0.010012580432	6.0729241438e-05
586.314	0.00139711822431	0.000350248138159	0.00541472891153	0.010014635552	5.52648752793e-05
586.327	0.00173750816427	0.000352106611148	0.0054167723297	0.0100167626078	4.9559007599e-05
586.373	0.00206794630357	0.000353911396797	0.0054185776403	0.0100188316273	4.40121477335e-05
586.41	0.00239844334471	0.000355717079241	0.0054202076284	0.0100209046643	3.84577957962e-05
586.46	0.00273901718488	0.000357578352067	0.00542170369874	0.0100230440777	3.27274989893e-05
586.509	0.0030696341958	0.000359385665473	0.00542297794407	0.0100251251178	2.71584937397e-05
586.509	0.00340031048396	0.000361193689019	0.00542407716023	0.0100272100023	2.15824276455e-05
586.549	0.00374106939537	0.000363057179149	0.00542502681779	0.0100293620066	1.58300077942e-05
586.561	0.00407186641508	0.000364866455952	0.00542577129878	0.0100314544588	1.02396006405e-05
586.594	0.00440272308698	0.000366676257679	0.00542634148094	0.0100335504996	4.64190376712e-06
586.628	0.00474366824033	0.000368541387089	0.00542674703695	0.0100357136907	-1.13350050039e-06
586.675	0.00507464640398	0.000370352067876	0.00542696455165	0.0100378166638	-6.74697823687e-06
586.724	0.00540568459178	0.000372163089744	0.00542700908521	0.0100399228376	-1.23689131778e-05
586.764	0.00574681714454	0.000374029284741	0.00542687464428	0.0100420959405	-1.81715558494e-05
586.764	0.00607797755245	0.000375840817468	0.00542656976777	0.010044207724	-2.38175883026e-05
586.814	0.00640919829282	0.000377652518964	0.00542609366617	0.0100463210492	-2.94903468822e-05
586.828	0.00675051908792	0.00037951926768	0.00542542381512	0.0100484956149	-3.54312788594e-05
586.872	0.00708186153336	0.000381331341829	0.00542459378539	0.0100506423569	-4.09129421709e-05
586.915	0.00741326518256	0.00038314297945	0.00542360040608	0.0100527877718	-4.61704187982e-05
586.951	0.00775477470396	0.00038500984555	0.00542241889071	0.0100548837383	-5.01755372476e-05
587.004	0.00808630074153	0.000386821579227	0.0054211378423	0.0100569862594	-5.54469152209e-05
587.004	0.00841788791356	0.000388632862983	0.00541969610236	0.0100590711009	-6.09977102267e-05
587.051	0.00875958678971	0.000390498657649	0.00541803950228	0.0100612147113	-6.66598422663e-05
587.061	0.00909129738394	0.000392309190683	0.00541626811321	0.0100632888924	-7.2046084893e-05
587.096	0.00942306869605	0.000394119311609	0.00541433772234	0.0100653549766	-7.732900987e-05
587.149	0.00976495719496	0.000395983797027	0.00541218346358	0.0100674751758	-8.26945992046e-05
587.186	0.0100968518462	0.00039779290526	0.00540993215338	0.0100695252664	-8.78424371581e-05
587.237	0.0104288073552	0.000399601419069	0.00540752276735	0.0100715703033	-9.28849390038e-05
587.237	0.0107708858744	0.000401464050142	0.00540487512192	0.0100736703101	-9.79590725723e-05
587.279	0.0111029652359	0.000403271165889	0.00540214502293	0.0100757013333	-0.000102758586413
587.294	0.0114351057456	0.000405077498384	0.00539925689165	0.0100777241728	-0.000107426477271
587.33	0.0117773751687	0.000406937688211	0.00539611596082	0.0100797998531	-0.000112096650259
587.374	0.0121096400798	0.000408742254646	0.00539290740519	0.0100818049171	-0.000116497041986
587.405	0.0124419663532	0.000410545865057	0.00538954201079	0.0100838007255	-0.000120766954279
587.443	0.0127844273431	0.000412403065946	0.00538591152595	0.0100858480252	-0.000125015108307
587.489	0.0131168783184	0.000414204548653	0.00538223052099	0.0100878246208	-0.000128986211504
587.54	0.0134493907547	0.000416004893585	0.00537839568517	0.0100897916409	-0.000132788285447
587.54	0.0137920436264	0.000417858542219	0.00537428503393	0.0100918081377	-0.000136522292198
587.566	0.0141246808946	0.000419656397418	0.00537014180967	0.0100937542552	-0.000139951114982
587.593	0.0146083493458	0.000422263643705	0.00537389893351	0.0150976645789	-0.000148333471166
587.638	0.0151212415736	0.000425027756465	0.00536912544309	0.0150996681053	-0.0001513413527
587.676	0.0156191429134	0.000427708625406	0.00536427161077	0.015102585786	-0.000156408627156
587.71	0.0162678017953	0.00043119606069	0.00536915136015	0.0201072337457	-0.000165666369889
